date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2026-03-12 00:00:00+00:00,2026,3,12,port896,Pemba,Mozambique,MOZ,0,0,1,0,0,1,1,0,0,372,0,0,372,372,0,0,61,0,0,61,61
2026-03-12 00:00:00+00:00,2026,3,12,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-11 00:00:00+00:00,2026,3,11,port137,Beira,Mozambique,MOZ,0,0,0,0,1,0,1,0,0,0,0,20838,0,20838,0,0,0,0,594,0,594
2026-03-11 00:00:00+00:00,2026,3,11,port702,Maputo,Mozambique,MOZ,0,3,0,0,0,3,3,0,4153,0,0,0,4153,4153,0,128234,0,0,0,128234,128234
2026-03-11 00:00:00+00:00,2026,3,11,port784,Nacala,Mozambique,MOZ,0,1,0,0,1,1,2,0,1449,0,0,3060,1449,4510,0,46835,0,0,2493,46835,49328
2026-03-11 00:00:00+00:00,2026,3,11,port896,Pemba,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-11 00:00:00+00:00,2026,3,11,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10 00:00:00+00:00,2026,3,10,port137,Beira,Mozambique,MOZ,0,1,0,0,0,1,1,0,13567,0,0,0,13567,13567,0,11362,0,0,0,11362,11362
2026-03-10 00:00:00+00:00,2026,3,10,port702,Maputo,Mozambique,MOZ,0,1,0,0,1,1,2,0,0,0,0,32041,0,32041,0,111130,0,0,0,111130,111130
2026-03-10 00:00:00+00:00,2026,3,10,port784,Nacala,Mozambique,MOZ,1,1,0,0,1,2,3,1794,0,0,0,176,1794,1971,2190,41900,0,0,0,44091,44091
2026-03-10 00:00:00+00:00,2026,3,10,port896,Pemba,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10 00:00:00+00:00,2026,3,10,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09 00:00:00+00:00,2026,3,9,port137,Beira,Mozambique,MOZ,1,0,0,0,1,1,2,2842,0,0,0,20838,2842,23680,2367,0,0,0,594,2367,2961
2026-03-09 00:00:00+00:00,2026,3,9,port702,Maputo,Mozambique,MOZ,1,2,0,0,1,3,4,0,4153,0,0,41014,4153,45168,1054,88531,0,0,0,89585,89585
2026-03-09 00:00:00+00:00,2026,3,9,port784,Nacala,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09 00:00:00+00:00,2026,3,9,port896,Pemba,Mozambique,MOZ,0,0,1,0,0,1,1,0,0,861,0,0,861,861,0,0,960,0,0,960,960
